tsa,au_id,stratum_code,si_level,ifm,curve_id,age,volume
29,2903016,ICH_CW,H,unmanaged,2903016,90,275.86
29,2903016,ICH_CW,H,unmanaged,2903016,100,324.67
29,2903016,ICH_CW,H,unmanaged,2903016,110,358.15
29,2903016,ICH_CW,H,unmanaged,2903016,120,370.43
29,2903016,ICH_CW,H,unmanaged,2903016,130,384.19
29,2903016,ICH_CW,H,unmanaged,2903016,140,395.34
29,2903016,ICH_CW,H,unmanaged,2903016,150,404.3
29,2903016,ICH_CW,H,unmanaged,2903016,160,411.65
29,2903016,ICH_CW,H,unmanaged,2903016,170,417.52
29,2903016,ICH_CW,H,unmanaged,2903016,180,421.76
29,2903016,ICH_CW,H,unmanaged,2903016,190,424.05
29,2903016,ICH_CW,H,unmanaged,2903016,200,424.11
29,2903016,ICH_CW,H,unmanaged,2903016,210,422.11
29,2903016,ICH_CW,H,unmanaged,2903016,220,418.8
29,2903016,ICH_CW,H,unmanaged,2903016,230,415.1
29,2903016,ICH_CW,H,unmanaged,2903016,240,411.55
29,2903016,ICH_CW,H,unmanaged,2903016,250,408.19
29,2903016,ICH_CW,H,unmanaged,2903016,260,404.92
29,2903016,ICH_CW,H,unmanaged,2903016,270,401.67
29,2903016,ICH_CW,H,unmanaged,2903016,280,398.34
29,2903016,ICH_CW,H,unmanaged,2903016,290,394.5
29,2903016,ICH_CW,H,unmanaged,2903016,299,394.18
29,2903016,ICH_CW,H,managed,2923016,0,0.0
29,2903016,ICH_CW,H,managed,2923016,10,0.0
29,2903016,ICH_CW,H,managed,2923016,20,0.0
29,2903016,ICH_CW,H,managed,2923016,30,0.0
29,2903016,ICH_CW,H,managed,2923016,40,15.4
29,2903016,ICH_CW,H,managed,2923016,50,80.0
29,2903016,ICH_CW,H,managed,2923016,60,151.3
29,2903016,ICH_CW,H,managed,2923016,70,214.7
29,2903016,ICH_CW,H,managed,2923016,80,274.8
29,2903016,ICH_CW,H,managed,2923016,90,326.3
29,2903016,ICH_CW,H,managed,2923016,100,376.6
29,2903016,ICH_CW,H,managed,2923016,110,421.0
29,2903016,ICH_CW,H,managed,2923016,120,459.6
29,2903016,ICH_CW,H,managed,2923016,130,493.2
29,2903016,ICH_CW,H,managed,2923016,140,523.5
29,2903016,ICH_CW,H,managed,2923016,150,552.5
29,2903016,ICH_CW,H,managed,2923016,160,577.7
29,2903016,ICH_CW,H,managed,2923016,170,600.5
29,2903016,ICH_CW,H,managed,2923016,180,620.5
29,2903016,ICH_CW,H,managed,2923016,190,638.0
29,2903016,ICH_CW,H,managed,2923016,200,655.4
29,2903016,ICH_CW,H,managed,2923016,210,671.7
29,2903016,ICH_CW,H,managed,2923016,220,686.1
29,2903016,ICH_CW,H,managed,2923016,230,698.7
29,2903016,ICH_CW,H,managed,2923016,240,709.7
29,2903016,ICH_CW,H,managed,2923016,250,721.2
29,2903016,ICH_CW,H,managed,2923016,260,731.7
29,2903016,ICH_CW,H,managed,2923016,270,741.0
29,2903016,ICH_CW,H,managed,2923016,280,749.1
29,2903016,ICH_CW,H,managed,2923016,290,756.1
29,2903016,ICH_CW,H,managed,2923016,300,762.3
29,2903016,ICH_CW,H,managed,2923016,310,767.5
29,2903016,ICH_CW,H,managed,2923016,320,772.1
29,2903016,ICH_CW,H,managed,2923016,330,776.7
29,2903016,ICH_CW,H,managed,2923016,340,781.2
29,2903016,ICH_CW,H,managed,2923016,350,785.0
29,2903017,SBS_SX,H,unmanaged,2903017,1,0.0
29,2903017,SBS_SX,H,unmanaged,2903017,10,0.02
29,2903017,SBS_SX,H,unmanaged,2903017,20,1.4
29,2903017,SBS_SX,H,unmanaged,2903017,30,12.36
29,2903017,SBS_SX,H,unmanaged,2903017,40,44.07
29,2903017,SBS_SX,H,unmanaged,2903017,50,96.68
29,2903017,SBS_SX,H,unmanaged,2903017,60,155.66
29,2903017,SBS_SX,H,unmanaged,2903017,70,209.0
29,2903017,SBS_SX,H,unmanaged,2903017,80,234.37
29,2903017,SBS_SX,H,unmanaged,2903017,90,259.23
29,2903017,SBS_SX,H,unmanaged,2903017,100,278.01
29,2903017,SBS_SX,H,unmanaged,2903017,110,291.41
29,2903017,SBS_SX,H,unmanaged,2903017,120,300.68
29,2903017,SBS_SX,H,unmanaged,2903017,130,306.35
29,2903017,SBS_SX,H,unmanaged,2903017,140,308.51
29,2903017,SBS_SX,H,unmanaged,2903017,150,307.48
29,2903017,SBS_SX,H,unmanaged,2903017,160,304.1
29,2903017,SBS_SX,H,unmanaged,2903017,170,299.33
29,2903017,SBS_SX,H,unmanaged,2903017,180,293.79
29,2903017,SBS_SX,H,unmanaged,2903017,190,287.79
29,2903017,SBS_SX,H,unmanaged,2903017,200,281.48
29,2903017,SBS_SX,H,unmanaged,2903017,210,274.95
29,2903017,SBS_SX,H,unmanaged,2903017,220,268.29
29,2903017,SBS_SX,H,unmanaged,2903017,230,261.66
29,2903017,SBS_SX,H,unmanaged,2903017,240,255.29
29,2903017,SBS_SX,H,unmanaged,2903017,250,249.41
29,2903017,SBS_SX,H,unmanaged,2903017,260,244.08
29,2903017,SBS_SX,H,unmanaged,2903017,270,239.14
29,2903017,SBS_SX,H,unmanaged,2903017,280,234.28
29,2903017,SBS_SX,H,unmanaged,2903017,290,229.4
29,2903017,SBS_SX,H,unmanaged,2903017,299,225.56
29,2903017,SBS_SX,H,managed,2923017,0,0.0
29,2903017,SBS_SX,H,managed,2923017,10,0.0
29,2903017,SBS_SX,H,managed,2923017,20,0.0
29,2903017,SBS_SX,H,managed,2923017,30,4.1
29,2903017,SBS_SX,H,managed,2923017,40,43.5
29,2903017,SBS_SX,H,managed,2923017,50,111.3
29,2903017,SBS_SX,H,managed,2923017,60,182.6
29,2903017,SBS_SX,H,managed,2923017,70,246.1
29,2903017,SBS_SX,H,managed,2923017,80,298.9
29,2903017,SBS_SX,H,managed,2923017,90,341.3
29,2903017,SBS_SX,H,managed,2923017,100,375.3
29,2903017,SBS_SX,H,managed,2923017,110,402.4
29,2903017,SBS_SX,H,managed,2923017,120,424.3
29,2903017,SBS_SX,H,managed,2923017,130,442.7
29,2903017,SBS_SX,H,managed,2923017,140,457.0
29,2903017,SBS_SX,H,managed,2923017,150,468.8
29,2903017,SBS_SX,H,managed,2923017,160,478.6
29,2903017,SBS_SX,H,managed,2923017,170,486.7
29,2903017,SBS_SX,H,managed,2923017,180,493.2
29,2903017,SBS_SX,H,managed,2923017,190,498.4
29,2903017,SBS_SX,H,managed,2923017,200,502.5
29,2903017,SBS_SX,H,managed,2923017,210,505.7
29,2903017,SBS_SX,H,managed,2923017,220,508.1
29,2903017,SBS_SX,H,managed,2923017,230,510.0
29,2903017,SBS_SX,H,managed,2923017,240,511.5
29,2903017,SBS_SX,H,managed,2923017,250,512.4
29,2903017,SBS_SX,H,managed,2923017,260,513.0
29,2903017,SBS_SX,H,managed,2923017,270,513.1
29,2903017,SBS_SX,H,managed,2923017,280,512.7
29,2903017,SBS_SX,H,managed,2923017,290,512.0
29,2903017,SBS_SX,H,managed,2923017,300,511.2
29,2903017,SBS_SX,H,managed,2923017,310,510.1
29,2903017,SBS_SX,H,managed,2923017,320,508.8
29,2903017,SBS_SX,H,managed,2923017,330,507.4
29,2903017,SBS_SX,H,managed,2923017,340,505.8
29,2903017,SBS_SX,H,managed,2923017,350,504.2
